Date,Open,High,Low,Close,Volume,Ticker,rsi_14,sma_20,ema_12,bb_h,bb_l
2021-12-23,335.6000061035156,357.6600036621094,332.5199890136719,355.6666564941406,92713200,TSLA,55.92066105517742,339.7255004882812,330.9419403840953,385.6663394517146,293.7846615248479
2021-12-27,357.8900146484375,372.3333435058594,356.90667724609375,364.64666748046875,71145900,TSLA,58.35412916078383,339.9258331298828,336.1272830143066,386.2629638603712,293.5887023993944
2021-12-28,369.8299865722656,373.0,359.47332763671875,362.8233337402344,60324000,TSLA,57.65810401983863,339.11716613769534,340.2343677413724,383.2087402443157,295.02559203107495
2021-12-29,366.21331787109375,368.0,354.71331787109375,362.0633239746094,56154000,TSLA,57.35103761666821,338.14099884033203,343.59266870033196,379.1876647023756,297.09433297828843
2021-12-30,353.77667236328125,365.1833190917969,351.04998779296875,356.7799987792969,47040900,TSLA,55.152129492330715,337.72999877929686,345.6214887124804,377.8467579863354,297.61323957225835
2021-12-31,357.8133239746094,360.6666564941406,351.5299987792969,352.260009765625,40733700,TSLA,53.27036112067909,337.2663330078125,346.64279964373344,376.4760129305562,298.0566530850688
2022-01-03,382.5833435058594,400.3566589355469,378.67999267578125,399.9266662597656,103931400,TSLA,66.32085464461267,340.34649963378905,354.8403175846615,388.1428312546194,292.5501680129587
2022-01-04,396.51666259765625,402.6666564941406,374.3500061035156,383.1966552734375,100248300,TSLA,59.988453798830975,342.6894989013672,359.20283107524244,393.93930041260836,291.439697390126
2022-01-05,382.2166748046875,390.11334228515625,360.336669921875,362.7066650390625,80119800,TSLA,53.27876137194379,343.29566497802733,359.74188245429167,395.18735253201316,291.4039774240415
2022-01-06,359.0,362.6666564941406,340.1666564941406,354.8999938964844,90336600,TSLA,50.94094313233323,343.22466430664065,358.99697652232135,395.0487172554262,291.4006113578551
2022-01-07,360.1233215332031,360.30999755859375,336.6666564941406,342.32000732421875,84164700,TSLA,47.33639538612606,343.6106643676758,356.4312889533825,395.2868021381891,291.93452659716246
2022-01-10,333.3333435058594,353.0333251953125,326.6666564941406,352.7066650390625,91815000,TSLA,50.45367374922123,344.29549713134764,355.85826988964095,396.07253327971733,292.51846098297796
2022-01-11,351.22332763671875,358.6166687011719,346.2733459472656,354.79998779296875,66063300,TSLA,51.08213364257107,345.9286636352539,355.6954572593837,396.8605649638553,294.99676230665244
2022-01-12,359.6166687011719,371.61334228515625,357.5299987792969,368.739990234375,83739000,TSLA,55.16094740659735,348.3904968261719,357.7023084863054,398.731610412574,298.0493832397698
2022-01-13,369.69000244140625,371.8666687011719,342.17999267578125,343.85333251953125,97209900,TSLA,47.53992451779682,349.31666412353513,355.57169679910936,398.59704885238244,300.0362793946878
2022-01-14,339.9599914550781,350.6666564941406,337.7933349609375,349.8699951171875,72924300,TSLA,49.361455368775644,351.3614974975586,354.6945119249675,397.0383540025015,305.68464099261575
2022-01-18,342.2033386230469,356.92999267578125,338.6866760253906,343.5033264160156,66743400,TSLA,47.482641455331255,352.993830871582,352.97279107743645,394.9454572090647,311.0422045340993
2022-01-19,347.2366638183594,351.5566711425781,331.6666564941406,331.8833312988281,75442500,TSLA,44.17760427123551,354.58899688720703,349.7282588038044,390.3213121293961,318.85668164501794
2022-01-20,336.57666015625,347.2200012207031,331.3333435058594,332.0899963378906,70488600,TSLA,44.25192622155532,355.55133056640625,347.0146799628946,387.57936128172776,323.52329985108474
2022-01-21,332.11334228515625,334.8500061035156,313.5,314.6333312988281,103416000,TSLA,39.471454983269375,354.46849670410154,342.03293401457665,390.27019306638863,318.66680034181445
2022-01-24,301.586669921875,311.1700134277344,283.8233337402344,310.0,151565700,TSLA,38.289146052717,352.1851638793945,337.1047903200264,392.8804873172528,311.4898404415362
2022-01-25,304.73333740234375,317.086669921875,301.07000732421875,306.1333312988281,86595900,TSLA,37.285420070254254,349.2594970703125,332.33995047061126,394.14788852073787,304.3711056198871
2022-01-26,317.4766540527344,329.2300109863281,302.0,312.4700012207031,104867400,TSLA,40.05858245496313,346.74183044433596,329.2830352013946,393.8959498187916,299.5877110698803
2022-01-27,311.1199951171875,311.7966613769531,276.3333435058594,276.3666687011719,147109500,TSLA,31.50950497821634,342.4569976806641,321.1420557398219,398.0776310104412,286.8363643508869
2022-01-28,277.1866760253906,285.8333435058594,264.0033264160156,282.1166687011719,134789100,TSLA,33.9280062749844,338.7238311767578,315.138150041568,399.75718362931724,277.6904787241984
2022-01-31,290.9033203125,312.663330078125,287.3500061035156,312.239990234375,104436000,TSLA,44.9042515394068,336.7228302001953,314.69227930199986,398.4697915183028,274.97586888208775
2022-02-01,311.7366638183594,314.5666809082031,301.6666564941406,310.4166564941406,73138200,TSLA,44.42319713324922,332.24732971191406,314.03449117771385,387.67317918685717,276.82148023697096
2022-02-02,309.3933410644531,310.5,296.4700012207031,301.88665771484375,66792900,TSLA,42.14833718509904,328.18182983398435,312.16559372188766,379.86450544948605,276.49915421848266
2022-02-03,294.0,312.3333435058594,293.50665283203125,297.0466613769531,78855600,TSLA,40.86947239176482,324.8988296508789,309.8396041303593,375.7267106980961,274.0709486036617
2022-02-04,299.0733337402344,312.1666564941406,293.72332763671875,307.7733459472656,73625400,TSLA,44.862449450651525,322.542497253418,309.5217182560372,371.93790948450425,273.14708502233174
2022-02-07,307.92999267578125,315.92333984375,300.9033203125,302.4466552734375,60994500,TSLA,43.29880633945098,320.54882965087893,308.43324702794496,369.8088184805369,271.28884082122096
2022-02-08,301.84332275390625,308.7633361816406,298.26666259765625,307.3333435058594,50729100,TSLA,45.18630045672674,318.28016357421876,308.26403110147027,365.5460461521164,271.01428099632113
2022-02-09,311.6666564941406,315.42333984375,306.6666564941406,310.6666564941406,52259400,TSLA,46.494688149877014,316.07349700927733,308.6336657772657,360.3390562214943,271.8079377970604
2022-02-10,302.7900085449219,314.60333251953125,298.8999938964844,301.51666259765625,66126900,TSLA,43.4301300555119,312.7123306274414,307.538742211172,350.1539967025022,275.27066455238065
2022-02-11,303.2099914550781,305.32000732421875,283.5666809082031,286.6666564941406,79645800,TSLA,38.94378021670229,309.8529968261719,304.3276521008595,346.0593253858451,273.64666826649864
2022-02-14,287.19000244140625,299.6266784667969,284.3833312988281,291.9200134277344,67756500,TSLA,41.25564846885391,306.9554977416992,302.4187846126864,338.91426136393625,274.9967341194622
2022-02-15,300.0,307.6666564941406,297.7933349609375,307.4766540527344,57286200,TSLA,47.584910733810645,305.15416412353517,303.1969183726938,332.38078575871003,277.9275424883603
2022-02-16,304.6833190917969,308.80999755859375,300.4033203125,307.7966613769531,51294300,TSLA,47.70971710379597,303.94983062744143,303.90457114257987,328.3218254525604,279.57783580232245
2022-02-17,304.4200134277344,306.1666564941406,291.3666687011719,292.1166687011719,55178400,TSLA,42.38427354314474,301.95116424560547,302.0910476900555,323.10882057905724,280.7935079121537
2022-02-18,295.3333435058594,295.6233215332031,279.2033386230469,285.6600036621094,68501700,TSLA,40.385246069991595,300.5024978637695,299.5631947626792,321.9539499073792,279.05104582015986
2022-02-22,278.0433349609375,285.57666015625,267.0333251953125,273.84332275390625,83288100,TSLA,36.95041578334369,298.69466400146484,295.6062913767141,322.59431997862544,274.79500802430425
2022-02-23,276.80999755859375,278.4333190917969,253.52000427246094,254.67999267578125,95256900,TSLA,32.171647169709985,296.1219970703125,289.3099377304168,326.47180101401966,265.7721931266053
2022-02-24,233.4633331298828,267.49334716796875,233.3333282470703,266.92333984375,135322200,TSLA,37.714079832057394,293.8446640014648,285.86584574785263,325.7417874551904,261.94754054773927
2022-02-25,269.74334716796875,273.1666564941406,260.79998779296875,269.9566650390625,76067700,TSLA,39.04305192501013,293.5241638183594,283.41827948496183,326.2357342192873,260.8125934174315
2022-02-28,271.6700134277344,292.28668212890625,271.57000732421875,290.1433410644531,99006900,TSLA,47.12808080685672,293.9254974365234,284.4529043433451,326.2622005296268,261.58879434342003
2022-03-01,289.8933410644531,296.6266784667969,284.59332275390625,288.1233215332031,74766900,TSLA,46.4639555775369,292.7196640014648,285.01758391101555,324.0165512203753,261.42277678255437
2022-03-02,290.7099914550781,295.49334716796875,281.42333984375,293.2966613769531,74643300,TSLA,48.46684547499535,291.8636642456055,286.2912881365444,322.09599931589366,261.6313291753173
2022-03-03,292.92333984375,295.4800109863281,277.5333251953125,279.7633361816406,61623600,TSLA,43.84563881430431,290.7574981689453,285.28698783578994,321.06081776399617,260.4541785738944
2022-03-04,283.0333251953125,285.2166748046875,275.0533447265625,279.42999267578125,66999600,TSLA,43.7350242856777,289.87666473388674,284.38591165732703,320.4207225796718,259.3326068881017
2022-03-07,285.4333190917969,288.71331787109375,268.19000244140625,268.1933288574219,72494100,TSLA,40.06568078193416,287.89766387939454,281.8947450727262,318.6750722078096,257.1202555509795
2022-03-08,265.1766662597656,283.3299865722656,260.72332763671875,274.79998779296875,80399100,TSLA,43.089002596862436,286.5153305053711,280.8032439527635,317.03713705155104,255.99352395919112
2022-03-09,279.82666015625,286.85333251953125,277.336669921875,286.3233337402344,59184000,TSLA,48.014731323522184,285.46483001708987,281.6524885354513,314.45613749420755,256.4735225399722
2022-03-10,283.8166809082031,284.8166809082031,270.1199951171875,279.4333190917969,58648500,TSLA,45.48006055632606,283.90316314697264,281.3110778518122,310.56756092439116,257.23876536955413
2022-03-11,280.0666809082031,281.26666259765625,264.5899963378906,265.1166687011719,67037100,TSLA,40.675181006255485,282.0831634521484,278.8196302901752,308.65909081900304,255.50723608529384
2022-03-14,260.2033386230469,266.8999938964844,252.01333618164062,255.4566650390625,71152200,TSLA,37.775239412565554,280.52266387939454,275.2253279438502,309.40400182619476,251.64132593259433
2022-03-15,258.42333984375,268.5233459472656,252.19000244140625,267.2966613769531,66841200,TSLA,43.12731737600344,279.29149627685547,274.0055330874045,308.2237291673294,250.3592633863815
2022-03-16,269.6666564941406,280.6666564941406,267.4200134277344,280.07666015625,84028800,TSLA,48.29672931357639,277.92149658203124,274.9395526364576,303.8214806759764,252.02151248808613
2022-03-17,276.9966735839844,291.6666564941406,275.239990234375,290.5333251953125,66582900,TSLA,52.13064101766937,277.0583297729492,277.33859456858914,299.88672214286464,254.22993740303377
2022-03-18,291.4966735839844,302.6166687011719,289.1300048828125,301.7966613769531,100414200,TSLA,55.92207714635211,277.5423294067383,281.1013740775682,301.9809212538,253.10373755967666
2022-03-21,304.99334716796875,314.2833251953125,302.36334228515625,307.0533447265625,81981600,TSLA,57.60957547580101,278.61199645996095,285.09398494664424,306.0650235977173,251.1589693222046
2022-03-22,310.0,332.6199951171875,307.25,331.32666015625,105868500,TSLA,64.38920374224142,281.4861633300781,292.20670420966053,317.1490917316674,245.82323492848886
2022-03-23,326.64666748046875,346.8999938964844,325.4666748046875,333.03668212890625,120676200,TSLA,64.81611653024414,285.40399780273435,298.48823927415987,325.3817890750466,245.42620653042215
2022-03-24,336.57666015625,341.4966735839844,329.6000061035156,337.97332763671875,68920800,TSLA,66.08034015787939,288.9564971923828,304.5628682530151,334.03579101424975,243.87720337051587
2022-03-25,336.0,340.6000061035156,332.44000244140625,336.8800048828125,62031600,TSLA,65.51884311022557,292.3026641845703,309.5347354268301,341.03139483518197,243.5739335339586
2022-03-28,355.0333251953125,365.9599914550781,351.20001220703125,363.9466552734375,102506100,TSLA,71.88747170974275,295.99282989501955,317.9058000186159,353.8345073905633,238.1511523994758
2022-03-29,369.3299865722656,371.5899963378906,357.7033386230469,366.5233459472656,73614900,TSLA,72.4099037044191,299.91283111572267,325.3854224691774,365.2329575987993,234.592704632646
2022-03-30,363.72332763671875,371.3166809082031,361.3333435058594,364.663330078125,59865000,TSLA,71.37871620297278,303.4811645507813,331.4281774859386,374.51325302158216,232.4490760799804
2022-03-31,364.8566589355469,367.71331787109375,358.8800048828125,359.20001220703125,48992700,TSLA,68.3019311498669,307.45299835205077,335.70076744302975,381.55338065782934,233.3526160462722
2022-04-01,360.3833312988281,364.9166564941406,355.5466613769531,361.5299987792969,54263100,TSLA,68.91729066946294,311.55799865722656,339.674495340917,388.05158775759367,235.06440955685946
2022-04-04,363.1266784667969,383.3033447265625,357.510009765625,381.8166809082031,82035900,TSLA,73.70391648731503,317.2391662597656,346.1579085051149,396.82135070517256,237.65698181435866
2022-04-05,378.76666259765625,384.2900085449219,362.4333190917969,363.7533264160156,80075100,TSLA,64.2206610728019,321.686833190918,348.86489587602273,401.2273496702686,242.14631671156735
2022-04-06,357.8233337402344,359.6666564941406,342.5666809082031,348.586669921875,89348400,TSLA,57.52767622125692,324.8,348.8220918830769,403.4290744955573,246.17092550444272
2022-04-07,350.7966613769531,358.86334228515625,340.5133361816406,352.4200134277344,79447200,TSLA,58.6992655724799,328.4493347167969,349.37561827456267,405.0666086277847,251.83206080580908
2022-04-08,347.7366638183594,349.4800109863281,340.8133239746094,341.8299865722656,55013700,TSLA,54.24730256406792,332.2850006103516,348.2147518588246,403.3128851490983,261.25711607160486
2022-04-11,326.79998779296875,336.15667724609375,324.8800048828125,325.30999755859375,59357100,TSLA,48.11658821824024,335.7776672363281,344.690943504943,397.6272994550583,273.92803501759795
2022-04-12,332.5466613769531,340.39666748046875,325.5333251953125,328.98333740234375,65976000,TSLA,49.483689210293896,338.8620010375977,342.27438871992774,392.32813514581443,285.39586692938093
2022-04-13,327.02667236328125,342.0799865722656,324.3666687011719,340.7900085449219,55121100,TSLA,53.70597881628525,341.8976684570313,342.04602253915766,388.0643942650696,295.73094264899294
2022-04-14,333.0966796875,337.57000732421875,327.39666748046875,328.3333435058594,58422300,TSLA,49.04800794701188,343.7876693725586,339.93637961095794,384.11405265356314,303.46128609155403
2022-04-18,329.6766662597656,338.3066711425781,324.4700012207031,334.7633361816406,51715200,TSLA,51.391583611117895,345.43600311279295,339.1405267756783,381.19894397984757,309.6730622457383
2022-04-19,335.0199890136719,344.9800109863281,331.77667236328125,342.7166748046875,49847700,TSLA,54.197840624145826,347.2191696166992,339.6907033955259,378.4137599276566,316.02457930574184
2022-04-20,343.3333435058594,344.6666564941406,325.0833435058594,325.73333740234375,70711200,TSLA,47.84573837850788,346.9395034790039,337.5434163196517,378.7923438213152,315.0866631366926
2022-04-21,358.24334716796875,364.0733337402344,332.1400146484375,336.260009765625,105416400,TSLA,51.629864092370795,347.10066986083984,337.34596915749376,378.7021281872923,315.49921153438737
2022-04-22,338.3033447265625,344.95001220703125,331.3333435058594,335.01666259765625,69696600,TSLA,51.15772176441451,346.95283660888674,336.98761430213415,378.75075667874466,315.1549165390288
2022-04-25,326.3233337402344,336.2066650390625,325.1000061035156,332.67333984375,68341200,TSLA,50.2254971139775,346.7425033569336,336.323879770075,378.8582187971711,314.62678791669606
2022-04-26,331.80999755859375,333.3333435058594,291.6666564941406,292.1400146484375,136133700,TSLA,37.49714029498502,343.1521713256836,329.52636205905384,382.1001754832638,304.20416716810337
2022-04-27,299.52667236328125,306.0,292.4533386230469,293.836669921875,76956300,TSLA,38.203101504061024,339.51783752441406,324.03564019179555,382.42791645985756,296.60775858897057
2022-04-28,299.99334716796875,300.0,273.8999938964844,292.5033264160156,124948500,TSLA,37.84137446411793,335.9098373413086,319.18451499552174,381.7881318252955,290.0315428573217
2022-04-29,300.75,311.4666748046875,290.0,290.2533264160156,88133100,TSLA,37.20124911435407,332.46250305175784,314.73356290636696,381.1009487389183,283.82405736459737
2022-05-02,286.92333984375,302.1199951171875,282.6766662597656,300.9800109863281,75781500,TSLA,42.21944391565424,329.43500366210935,312.6176318417456,377.9971389982067,280.872868326012
2022-05-03,301.05999755859375,308.02667236328125,296.1966552734375,303.0833435058594,63709500,TSLA,43.178266162825814,325.4983367919922,311.1508182516093,368.9311076061094,282.065565977875
2022-05-04,301.3133239746094,318.5,295.09332275390625,317.5400085449219,81643800,TSLA,49.39413833112026,323.1876708984375,312.1337706044266,363.0000687736707,283.3752730232043
2022-05-05,313.00665283203125,315.20001220703125,285.8999938964844,291.09332275390625,92519100,TSLA,40.63642198282378,320.31300354003906,308.8967786274235,360.67337743791154,279.9526296421666
2022-05-06,295.6666564941406,296.0,281.03668212890625,288.54998779296875,72903000,TSLA,39.90368940396677,317.11950225830077,305.7665031144304,356.91613272514076,277.3228717914608
2022-05-09,278.8166809082031,281.8766784667969,260.3833312988281,262.3699951171875,90810300,TSLA,33.25625545777454,313.14650268554686,299.09011726870074,357.8456413072991,268.4473640637946
2022-05-10,273.10333251953125,275.1199951171875,258.0833435058594,266.67999267578125,84401700,TSLA,35.17096423488972,310.2150024414062,294.1039442544054,358.8552677346099,261.57473714820253
2022-05-11,265.0,269.92333984375,242.39999389648438,244.6666717529297,97224600,TSLA,30.377615137325023,305.99916915893556,286.4982100234091,361.5297828643401,250.46855545353102
2022-05-12,233.6666717529297,253.22000122070312,226.6666717529297,242.6666717529297,140313000,TSLA,29.977868654643643,301.09300231933594,279.7548964433354,360.65379236418806,241.53221227448384
2022-05-13,257.82666015625,262.45001220703125,250.52333068847656,256.5299987792969,92150700,TSLA,36.241040822878794,297.5028350830078,276.1818352642525,358.69675248447834,236.3089176815373
2022-05-16,255.72000122070312,256.586669921875,239.69667053222656,241.4566650390625,86098500,TSLA,32.805234308730945,292.8375015258789,270.8395013834541,356.1478468498117,229.5271562019461
2022-05-17,249.1199951171875,254.82666015625,242.9499969482422,253.8699951171875,80236200,TSLA,38.0167721751603,288.3951675415039,268.22880811172075,349.5128362295967,227.2774988534111
2022-05-18,248.17333984375,253.5,233.60333251953125,236.60333251953125,87811800,TSLA,34.0596829979316,283.9386672973633,263.363350328307,346.497271001735,221.38006359299155
2022-05-19,235.6666717529297,244.6666717529297,231.3699951171875,236.47332763671875,90296700,TSLA,34.03096125711133,278.94933319091797,259.2264237603703,339.9172935998206,217.98137278201534
2022-05-20,237.99667358398438,240.52667236328125,211.0,221.3000030517578,144973200,TSLA,30.769607688858414,273.26350021362305,253.39158980519917,333.46115280553704,213.06584762170905
2022-05-23,218.33999633789062,226.65333557128906,212.68666076660156,224.96665954589844,88903500,TSLA,32.45420516045924,267.87816619873047,249.01852361146058,325.04774939198245,210.7085830054785
2022-05-24,217.8433380126953,217.97332763671875,206.85667419433594,209.3866729736328,89092500,TSLA,29.202568980396762,263.74049911499026,242.92131582102553,325.1115312458556,202.36946698412493
2022-05-25,207.9499969482422,223.10667419433594,207.6699981689453,219.60000610351562,92139300,TSLA,33.87941185955545,260.02866592407224,239.3334220183317,322.6370797952978,197.42025205284668
2022-05-26,220.47332763671875,239.55667114257812,217.8866729736328,235.91000366210938,106003200,TSLA,40.62486281073414,257.19899978637693,238.80674227122057,318.78801426716984,195.60998530558405
2022-05-27,241.0833282470703,253.26666259765625,240.17666625976562,253.2100067138672,89295000,TSLA,46.821899511638165,255.34683380126953,241.02262910855083,315.0473307902268,195.64633681231226
2022-05-31,257.9466552734375,259.6000061035156,244.7433319091797,252.75332641601562,101914500,TSLA,46.68338586326761,252.9354995727539,242.82735177123772,308.843988139276,197.02701100623182
2022-06-01,251.72000122070312,257.32666015625,243.63999938964844,246.7899932861328,77247900,TSLA,44.81887066497023,250.12083206176757,243.43698892737544,301.0979041655995,199.14375995793563
2022-06-02,244.1566619873047,264.2099914550781,242.06666564941406,258.3333435058594,93473100,TSLA,49.06007653008469,247.16049880981444,245.72873578560373,288.0019922416092,206.31900537801974
2022-06-03,243.22666931152344,247.79666137695312,233.4166717529297,234.51666259765625,112393800,TSLA,41.90381249290253,244.33166580200196,244.00380144899646,280.1363179562463,208.52701364775766
2022-06-06,244.35333251953125,244.86666870117188,234.35000610351562,238.27999877929688,84204600,TSLA,43.31094126009712,241.81816635131835,243.12321642288885,271.3643155546149,212.27201714802183
2022-06-07,234.0,239.99667358398438,230.0933380126953,238.8866729736328,72808500,TSLA,43.54831371291757,240.6440002441406,242.47144050761867,268.65655932243334,212.6314411658479
2022-06-08,240.086669921875,249.9633331298828,239.17666625976562,241.86666870117188,76210500,TSLA,44.77162818657537,239.40333404541016,242.37839869124224,264.7661189654308,214.04054912538953
2022-06-09,249.33999633789062,255.54666137695312,239.32666015625,239.7066650390625,96491400,TSLA,44.02689150121437,239.15533370971679,241.96736274475307,264.404149511787,213.90651790764656
2022-06-10,235.1566619873047,239.5,227.913330078125,232.22999572753906,97536600,TSLA,41.45632397364329,238.63349990844728,240.46930628056631,264.0015826031449,213.26541721374963
2022-06-13,223.1666717529297,226.63333129882812,214.68333435058594,215.73666381835938,102767400,TSLA,36.4065143689933,236.59383316040038,236.66428436330372,262.4336230986539,210.75404322214683
2022-06-14,218.2866668701172,226.3300018310547,211.73666381835938,220.88999938964844,97988700,TSLA,38.91040950459321,235.56549987792968,234.2374712904337,262.1748500943024,208.95614966155694
2022-06-15,220.9166717529297,235.663330078125,218.14999389648438,233.0,119131800,TSLA,44.445945650132465,234.52200012207032,234.04709109190543,259.78080850068534,209.26319174345534
2022-06-16,222.73666381835938,225.1666717529297,208.69332885742188,213.10000610351562,107390700,TSLA,38.30370628410305,233.34683380126953,230.82446263215317,260.24288023597563,206.45078736656345
2022-06-17,213.43333435058594,220.97000122070312,213.19667053222656,216.75999450683594,92641800,TSLA,39.947462465753,232.36116714477538,228.66069830518128,260.15650512800954,204.5658291615412
2022-06-21,224.60333251953125,243.57666015625,224.3333282470703,237.0366668701172,122793000,TSLA,48.183986640786344,233.14800033569335,229.94930885363294,260.53424829043706,205.76175238094967
2022-06-22,234.50332641601562,246.8333282470703,233.82666015625,236.086669921875,101107500,TSLA,47.85283228522721,233.7040008544922,230.8935182487471,260.85377652750066,206.55422518148373
2022-06-23,237.9066619873047,239.31666564941406,228.6366729736328,235.07000732421875,104202600,TSLA,47.47677992650662,234.9881675720215,231.5360550295889,259.73934310255066,210.23699204149233
2022-06-24,237.47000122070312,246.06666564941406,236.086669921875,245.7066650390625,95770800,TSLA,51.74905776987807,236.29350051879882,233.71614887720023,260.4062201631966,212.180780874401
2022-06-27,249.36666870117188,252.07000732421875,242.56666564941406,244.9199981689453,89178300,TSLA,51.41595639624673,236.74400024414064,235.43981799900718,261.1461584891192,212.34184199916209
2022-06-28,244.48333740234375,249.97000122070312,232.3433380126953,232.663330078125,90391200,TSLA,46.40412124093594,235.7166664123535,235.01266601117914,258.962056660611,212.47127616409603
2022-06-29,230.5,231.17333984375,222.27333068847656,228.49000549316406,82897200,TSLA,44.80272889514717,234.50350036621094,234.00917977763834,256.56832416255793,212.43867656986393
2022-06-30,224.50999450683594,229.4566650390625,218.8633270263672,224.47332763671875,94600500,TSLA,43.25550864617297,233.38766708374024,232.54212560211224,255.1087491205356,211.66658504694487
2022-07-01,227.0,230.22999572753906,222.1199951171875,227.26333618164062,74460300,TSLA,44.684461924734016,231.83416671752929,231.7300041528089,250.41361995669087,213.2547134783677
2022-07-05,223.0,233.14666748046875,216.1666717529297,233.06666564941406,84581100,TSLA,47.63815676928927,231.76166687011718,231.93564438305583,250.30997438451678,213.21335935571759
2022-07-06,230.77999877929688,234.56333923339844,227.18666076660156,231.73333740234375,71853600,TSLA,47.01697640842286,231.43433380126953,231.90452023217705,249.7404408214142,213.12822678112485
2022-07-07,233.9199981689453,245.3633270263672,232.2100067138672,244.5433349609375,81930600,TSLA,53.31541526766806,231.71716690063477,233.84895326737097,250.6395157621649,212.79481803910463
2022-07-08,242.3333282470703,254.97999572753906,241.16000366210938,250.76333618164062,101854200,TSLA,56.047569319227335,232.1620002746582,236.45116602341244,252.39100457569083,211.93299597362557
2022-07-11,252.10333251953125,253.06333923339844,233.6266632080078,234.3433380126953,99241200,TSLA,48.052614351409495,231.89383392333986,236.1268847909944,251.85610372983498,211.93156411684473
2022-07-12,236.84666442871094,239.77333068847656,228.3699951171875,233.07000732421875,87930900,TSLA,47.48691461398899,231.93583450317382,235.65659594995202,251.9042905139561,211.96737849239153
2022-07-13,225.5,242.05999755859375,225.03334045410156,237.0399932861328,97954500,TSLA,49.483706850313744,233.0010009765625,235.86942630936446,251.62702519515528,214.3749767579697
2022-07-14,234.89666748046875,238.65333557128906,229.3333282470703,238.31333923339844,78557400,TSLA,50.13860221328597,233.87216796875,236.245412913062,251.76635602358667,215.97797991391334
2022-07-15,240.0,243.6233367919922,236.88999938964844,240.06666564941406,69683100,TSLA,51.07905357558218,234.2255012512207,236.83329794942387,252.31485760842315,216.13614489401823
2022-07-18,244.93666076660156,250.51666259765625,239.60333251953125,240.54666137695312,82537500,TSLA,51.34958499993386,235.59783401489258,237.4045846305822,251.03887441315464,220.15679361663052
2022-07-19,245.0,247.13999938964844,236.97666931152344,245.52999877929688,80890200,TSLA,54.18242823329577,237.0363342285156,238.6546483457691,250.41188419992176,223.66078425710947
2022-07-20,246.78334045410156,250.663330078125,243.48333740234375,247.5,88864200,TSLA,55.290746017181604,237.55950088500975,240.01547167718923,251.69131548501957,223.42768628499994
2022-07-21,255.10667419433594,273.26666259765625,254.86666870117188,271.7066650390625,142032300,TSLA,66.1319132804399,239.34050064086915,244.8910398867082,259.82933323599616,218.85166804574214
2022-07-22,276.2200012207031,280.78668212890625,270.71331787109375,272.24334716796875,103472700,TSLA,66.32686587456632,241.19916763305665,249.0990871607483,266.07577770041536,216.3225575656979
2022-07-25,272.2166748046875,274.14666748046875,267.3999938964844,268.4333190917969,64073400,TSLA,63.53097879411774,242.33550033569335,252.07358438090964,269.86651947704695,214.80448119433976
2022-07-26,266.5133361816406,267.30999755859375,256.2633361816406,258.8599853515625,66820800,TSLA,57.026310801571064,243.03249969482422,253.11764606870238,271.4805150514881,214.58448433816034
2022-07-27,263.80999755859375,275.9266662597656,261.7900085449219,274.82000732421875,88110000,TSLA,63.69915898191359,245.1403335571289,256.45647087724336,276.3188985644935,213.96176854976432
2022-07-28,280.0666809082031,283.29998779296875,272.79998779296875,280.8999938964844,84723000,TSLA,65.87315415135171,247.7608329772949,260.2170128802035,281.5977776334512,213.92388832113863
2022-07-29,280.70001220703125,298.32000732421875,279.1000061035156,297.1499938964844,95313000,TSLA,70.8908747139152,251.3946662902832,265.89900995963137,289.7550118015048,213.03432077906163
2022-08-01,301.27667236328125,311.8766784667969,295.0,297.27667236328125,117042900,TSLA,70.92676177091035,254.89533309936525,270.726342637116,296.45330361046615,213.3373625882643
2022-08-02,294.0033264160156,307.8333435058594,292.6666564941406,300.586669921875,95577600,TSLA,71.90152903355886,258.2713333129883,275.32023914246355,303.03422989966487,213.50843672631174
2022-08-03,305.0,309.54998779296875,301.1499938964844,307.39666748046875,80091000,TSLA,73.84453419001889,262.0544998168945,280.2550742713874,309.8904085222493,214.21859111153975
2022-08-04,311.0,313.6066589355469,305.0,308.6333312988281,72256200,TSLA,74.1935213079384,265.2589996337891,284.62095996791675,316.442866377941,214.07513288963713
2022-08-05,302.6700134277344,304.6066589355469,285.5433349609375,288.1700134277344,113172900,TSLA,59.941310159884154,267.12933349609375,285.1669681925041,318.7893149003379,215.4693520918496
2022-08-08,295.0,305.20001220703125,289.086669921875,290.42333984375,98994000,TSLA,60.833513046894765,269.9333335876465,285.97564075423423,320.2408067801115,219.62586039518146
2022-08-09,290.2933349609375,292.39666748046875,279.35333251953125,283.3333435058594,86244600,TSLA,56.56459194952059,272.44650039672854,285.5691334852535,320.08796256877315,224.80503822468393
2022-08-10,297.0666809082031,297.510009765625,283.3699951171875,294.3566589355469,94918800,TSLA,61.13151553804652,275.31233367919924,286.9210604776063,320.94284733577985,229.68182002261864
2022-08-11,296.5133361816406,298.2366638183594,285.8333435058594,286.6300048828125,70155000,TSLA,56.636414025670234,277.7281669616699,286.8762826937919,320.27968389189414,235.17665003144566
2022-08-12,289.4166564941406,300.1600036621094,285.0333251953125,300.0299987792969,79657200,TSLA,61.872539413439945,280.72633361816406,288.8999313223311,320.60705808661424,240.84560914971388
2022-08-15,301.78668212890625,313.1333312988281,301.2300109863281,309.32000732421875,89359200,TSLA,65.0255933524005,284.16500091552734,292.04148147646765,321.36463634277396,246.96536548828075
